mobile_contig_name	mobile_contig_length (bp)	mobile_contig_read_count (reads)	mobile_contig_read_depth (reads/kbp)	mobile_contig_read_depth_in_this_cluster (reads/kbp)	cluster_name	cluster_length (bp)	cluster_read_count (reads)	cluster_read_depth (reads/kbp)	intra_read_count (reads)	intra_linkage_density (reads/kbp^2)	inter_read_count (reads)	raw_inter_linkage_density (reads/kbp^2)	raw_inter_vs_intra_ratio	mobile_element_copies_per_cell	adjusted_inter_connective_linkage_density (reads/kbp^2)	adjusted_inter_vs_intra_ratio
VIVO4-INOCULUM-2-2-k141_225148	72211	155435	2152.511390231405	1524.2014524304773	VIVO4-INOCULUM-2-2-bin_3	6524928	8440412	1293.5640056104833	1117198	0.05265868675400093	37145	0.07883540074823274	1.4971015345771597	1.1782961228201052	0.0669062718797292	1.2705647634603374
VIVO4-INOCULUM-2-2-k141_67657	9042	331	36.60694536606945	26.274339819195013	VIVO4-INOCULUM-2-2-bin_62	1720751	74520	43.30667249357984	9327	0.006336969669116001	89	0.0057201507355971615	0.9026634234143518	0.6067041937495926	0.009428236683588942	1.4878147089039435
VIVO4-INOCULUM-2-2-k141_110319	18103	513	28.337844556150912	19.389051538419046	VIVO4-INOCULUM-2-2-bin_44	2732365	69662	25.495129677038022	4121	0.001135524362014994	104	0.002102539067632461	1.8516019012586344	0.7605002125516402	0.002764679132143822	2.434715823479017
VIVO4-INOCULUM-2-2-k141_141090	19384	278	14.341725134131242	6.099354367389148	VIVO4-INOCULUM-2-2-bin_51	2463980	48058	19.50421675500613	2413	0.0008019634697946202	37	0.0007746778607221129	0.9659764938177358	0.3127197797278187	0.0024772269326755335	3.0889523350857138
VIVO4-INOCULUM-2-2-k141_84438	29115	4160	142.88167611196977	57.211957447324	VIVO4-INOCULUM-2-2-bin_35	3116031	837267	268.69662079741823	90272	0.01888415210858285	386	0.0042546980143863865	0.22530521836098882	0.21292399315456415	0.019982238503754947	1.0581485675850395
VIVO4-INOCULUM-2-2-k141_200324	8871	93	10.48359824146094	3.669259384511329	VIVO4-INOCULUM-2-2-bin_67	1009507	18175	18.003837516728463	1106	0.0022158042003747403	7	0.000781656828214025	0.3527643950137065	0.20380429345143758	0.0038353305270297355	1.730897760001131
VIVO4-INOCULUM-2-2-k141_85961	87222	4269923	48954.65593542914	6542.835138020984	VIVO4-INOCULUM-2-2-bin_8	4995637	1403658	280.9767803385234	175010	0.014094365341573238	64358	0.14770174460058066	10.479488861049626	23.286034988863197	0.006342932348560872	0.45003320084598164
VIVO4-INOCULUM-2-2-k141_265773	5146	3375	655.8492032646716	438.54384506153457	VIVO4-INOCULUM-2-2-bin_56	2067524	6022443	2912.8769484658947	869594	0.4207737216968185	892	0.0838386956338739	0.19924888677882427	0.15055350872013304	0.5568697557871158	1.3234423327138265
VIVO4-INOCULUM-2-2-k141_169426	22213	10790	485.75158690856705	410.7884896455632	VIVO4-INOCULUM-2-2-bin_20	3782147	861638	227.81716310867876	134859	0.019183031197765394	3540	0.04213642064859799	2.196546531890456	1.803149877033624	0.023368229776837487	1.2181719112024183
VIVO4-INOCULUM-2-2-k141_207323	73715	7059	95.76069999321712	28.51233092099191	VIVO4-INOCULUM-2-2-bin_29	3366827	679917	201.94592712960898	25643	0.004631261279448132	700	0.0028204692475121682	0.6090067213500551	0.14118794731964407	0.019976699860411843	4.313446954301895
VIVO4-INOCULUM-2-2-k141_226746	26350	2765	104.93358633776091	21.66717397076633	VIVO4-INOCULUM-2-2-bin_43	2769269	455443	164.46325727114268	8270	0.002193108397955918	121	0.0016582102932330913	0.756100471266547	0.1317447698062109	0.012586536039891565	5.739130838960272
VIVO4-INOCULUM-2-2-k141_185391	10403	1196	114.96683648947419	2.8948484008140984	VIVO4-INOCULUM-2-2-bin_44	2732365	69662	25.495129677038022	4121	0.001135524362014994	7	0.0002462638857776354	0.2168723930683784	0.11354515303451544	0.0021688630399113217	1.9100101349324312
VIVO4-INOCULUM-2-2-k141_49067	7590	218	28.722002635046113	19.746376811594203	VIVO4-INOCULUM-2-2-bin_23	3589254	153725	42.8292341528351	12840	0.0020112596242457402	44	0.0016151271125630457	0.8030425774438487	0.4610490288275931	0.003503156956365728	1.7417726255403136
VIVO4-INOCULUM-2-2-k141_14773	24893	3818	153.37645121118388	1.8685455985118848	VIVO4-INOCULUM-2-2-bin_154	110243	1170	10.612918734069284	29	0.005792868671643168	12	0.004372733240451402	0.7548476391078033	0.17606330975790233	0.024836141308851766	4.287364812951457
VIVO4-INOCULUM-2-2-k141_50389	9465	986	104.17326994189118	86.21236133122028	VIVO4-INOCULUM-2-2-bin_23	3589254	153725	42.8292341528351	12840	0.0020112596242457402	336	0.009890413887390823	4.917522217500842	2.0129325923403982	0.004913435216373256	2.4429641788368746
VIVO4-INOCULUM-2-2-k141_197462	10624	635	59.77033132530121	12.510069347156067	VIVO4-INOCULUM-2-2-bin_74	576185	23500	40.7855115978375	426	0.002591924715076802	9	0.001470254439488823	0.5672442686844235	0.3067282683740902	0.0047933450910226496	1.849338085763273
VIVO4-INOCULUM-2-2-k141_241282	5642	196	34.7394540942928	12.40694789081886	VIVO4-INOCULUM-2-2-bin_51	2463980	48058	19.50421675500613	2413	0.0008019634697946202	10	0.0007193325949317108	0.8969642907998404	0.6361161817807618	0.0011308195193494223	1.4100636275103913
VIVO4-INOCULUM-2-2-k141_51900	7490	450	60.08010680907877	19.67535661583866	VIVO4-INOCULUM-2-2-bin_51	2463980	48058	19.50421675500613	2413	0.0008019634697946202	56	0.0030343734583960467	3.7836803952842617	1.0087745056867563	0.003007979921469464	3.7507692491776417
VIVO4-INOCULUM-2-2-k141_69579	6227	175	28.10342058776297	10.878743453327601	VIVO4-INOCULUM-2-2-bin_26	3526371	213109	60.43294934083793	8410	0.0013631334402631008	12	0.0005464801342361888	0.4008999545420232	0.18001344584346185	0.0030357739760806714	2.227055610560571
VIVO4-INOCULUM-2-2-k141_223382	10901	682	62.56306760847629	24.841218021012644	VIVO4-INOCULUM-2-2-bin_53	2273963	214180	94.1879881071064	22674	0.008819218969772889	108	0.004356864183686974	0.4940192775142277	0.2637408285307497	0.016519490774174937	1.873124006875673
VIVO4-INOCULUM-2-2-k141_153931	33306	28353	851.288056206089	219.87920577038432	VIVO4-INOCULUM-2-2-bin_52	2358887	1926487	816.6932116714365	40701	0.015103593384596043	1441	0.018341479558667797	1.2143785317588085	0.26923109268948325	0.06812541365651953	4.510543413198594
VIVO4-INOCULUM-2-2-k141_226658	37523	4054	108.04040188684273	35.85051043002323	VIVO4-INOCULUM-2-2-bin_65	1194521	159263	133.32791972681937	4355	0.006170059329081514	220	0.004908302700414084	0.7955033231657341	0.26888974569976565	0.018253960141323314	2.958474006122828
VIVO4-INOCULUM-2-2-k141_127047	5584	6602	1182.3065902578796	1053.82875658245	VIVO4-INOCULUM-2-2-bin_10	4888365	3337894	682.8242162768124	403751	0.03424806185085478	2715	0.09946282687957993	2.9041884855477593	1.5433382874564525	0.06444654920309324	1.8817575570771972
VIVO4-INOCULUM-2-2-k141_57877	7268	286	39.35057787561915	24.80797300854251	VIVO4-INOCULUM-2-2-bin_61	1789354	91108	50.916699546316714	2586	0.0016833582982046734	29	0.0022299073077851166	1.3246777647773178	0.4872266511692451	0.004576735083012786	2.71881220290056
VIVO4-INOCULUM-2-2-k141_9293	12914	103595	8021.914201641629	5247.903196395666	VIVO4-INOCULUM-2-2-bin_6	5979568	11109005	1857.827354752049	1089898	0.06145267051124402	18850	0.2441072978990765	3.972281364963824	2.824752893734879	0.08641722199506047	1.406240302921395
VIVO4-INOCULUM-2-2-k141_168568	5658	28123	4970.484270060092	4118.167454320648	VIVO4-INOCULUM-2-2-bin_16	4062454	8715181	2145.2996144694807	1213115	0.14847283939141293	9562	0.41600384033444887	2.801885126193046	1.9196234533137906	0.21671116781591382	1.4596014241002488
VIVO4-INOCULUM-2-2-k141_188570	5231	113	21.601988147581725	9.095573956876516	VIVO4-INOCULUM-2-2-bin_26	3526371	213109	60.43294934083793	8410	0.0013631334402631008	8	0.0004336878603057093	0.3181551031585011	0.1505068684564453	0.0028815154069278433	2.1138909235266627
VIVO4-INOCULUM-2-2-k141_93813	8420	1189	141.21140142517814	9.890292706821816	VIVO4-INOCULUM-2-2-bin_23	3589254	153725	42.8292341528351	12840	0.0020112596242457402	18	0.0005956021002978928	0.2961338720858848	0.2309238748357849	0.002579214040650577	1.2823874200814975
VIVO4-INOCULUM-2-2-k141_8887	20087	3233	160.94986807387863	44.04557393127808	VIVO4-INOCULUM-2-2-bin_29	3366827	679917	201.94592712960898	25643	0.004631261279448132	240	0.0035487496347521336	0.7662598632688259	0.21810577988537302	0.016270773001142855	3.5132487716352085
VIVO4-INOCULUM-2-2-k141_21541	5301	888	167.51556310130164	39.08696472363705	VIVO4-INOCULUM-2-2-bin_43	2769269	455443	164.46325727114268	8270	0.002193108397955918	42	0.002861055892340697	1.3045665663436146	0.23766381240520032	0.012038247907354086	5.489125808179072
VIVO4-INOCULUM-2-2-k141_228076	8321	577	69.34262708809037	20.870111065347583	VIVO4-INOCULUM-2-2-bin_43	2769269	455443	164.46325727114268	8270	0.002193108397955918	31	0.001345305840770738	0.6134242347640579	0.12689832009674984	0.010601447203911365	4.833982311951576
VIVO4-INOCULUM-2-2-k141_78863	8684	3700	426.070935052971	134.0186759348436	VIVO4-INOCULUM-2-2-bin_30	3343636	1558826	466.20684787458924	61818	0.011246787546799579	346	0.011916186493622912	1.0595191243755484	0.2874661248452853	0.04145248940213816	3.685718186606451
VIVO4-INOCULUM-2-2-k141_144485	10059	84	8.350730688935283	5.010438413361169	VIVO4-INOCULUM-2-2-bin_154	110243	1170	10.612918734069284	29	0.005792868671643168	9	0.008115899832579538	1.4010156785200232	0.4721074888924575	0.017190788164828875	2.9675777476157847
VIVO4-INOCULUM-2-2-k141_152946	7130	383	53.71669004207573	38.32227277391988	VIVO4-INOCULUM-2-2-bin_15	4219448	277846	65.84889777051406	33773	0.00382747549050648	117	0.00388902462286546	1.0160808691033147	0.5819728814212574	0.0066824842651910694	1.7459247699341358
VIVO4-INOCULUM-2-2-k141_192288	6345	615	96.92671394799055	34.25857992989321	VIVO4-INOCULUM-2-2-bin_26	3526371	213109	60.43294934083793	8410	0.0013631334402631008	41	0.0018324166486923912	1.3442679891549818	0.5668857850487659	0.003232426525803181	2.371320686828198
VIVO4-INOCULUM-2-2-k141_23567	6510	214	32.87250384024578	8.819452249822039	VIVO4-INOCULUM-2-2-bin_31	3271587	161643	49.408131283074546	6000	0.001147493567880305	11	0.0005164796599696247	0.45009372987047425	0.17850204046966792	0.002893410398058659	2.521504676844054
VIVO4-INOCULUM-2-2-k141_12478	12154	268	22.050353792989963	4.523149495997941	VIVO4-INOCULUM-2-2-bin_128	130837	2165	16.54730695445478	69	0.009151481883784555	8	0.00503083620236367	0.5497291330792855	0.2733465637911698	0.018404607442613064	2.0111067995691556
VIVO4-INOCULUM-2-2-k141_201806	7361	5492	746.0942806683875	99.71665803682505	VIVO4-INOCULUM-2-2-bin_1	6826762	1205798	176.6280998224341	117340	0.0050928651632912636	448	0.008915104411075493	1.750508628293255	0.5645571578761881	0.015791322962963206	3.1006756426196183
VIVO4-INOCULUM-2-2-k141_64124	21390	621	29.032258064516128	20.66488237779969	VIVO4-INOCULUM-2-2-bin_15	4219448	277846	65.84889777051406	33773	0.00382747549050648	163	0.001806014283552906	0.4718552184154995	0.3138227529611445	0.0057548863698118	1.5035723635816858
VIVO4-INOCULUM-2-2-k141_5093	5606	172	30.68141277202997	11.731128412834988	VIVO4-INOCULUM-2-2-bin_23	3589254	153725	42.8292341528351	12840	0.0020112596242457402	13	0.0006460796557122066	0.32123135567567435	0.27390469722089206	0.002358775377959918	1.1727851290429512
VIVO4-INOCULUM-2-2-k141_37995	8339	686	82.26406043890155	57.62660071354525	VIVO4-INOCULUM-2-2-bin_40	2958696	207262	70.0518066066943	23279	0.0053530664721791466	138	0.005593256911876227	1.044869691221918	0.8226283304453469	0.006799251502617472	1.2701601106495521
VIVO4-INOCULUM-2-2-k141_211128	26702	1508	56.475170399221035	18.25632396591133	VIVO4-INOCULUM-2-2-bin_26	3526371	213109	60.43294934083793	8410	0.0013631334402631008	107	0.0011363496559561581	0.8336305327061958	0.302092222289977	0.003761598518962799	2.759523321676245
VIVO4-INOCULUM-2-2-k141_223637	29421	1653	56.184358111552974	23.82009652655702	VIVO4-INOCULUM-2-2-bin_21	3719957	183253	49.262128567615164	11570	0.0016956090066512352	276	0.0025218179535232356	1.4872638347821308	0.4835377036918439	0.005215349153269705	3.0757970338750598
VIVO4-INOCULUM-2-2-k141_14986	5725	259	45.24017467248908	5.077978789769182	VIVO4-INOCULUM-2-2-bin_51	2463980	48058	19.50421675500613	2413	0.0008019634697946202	11	0.0007797942271904251	0.9723562937226148	0.26035286900028026	0.0029951435917903624	3.73476312151401
VIVO4-INOCULUM-2-2-k141_54808	8841	1009	114.12736115824002	86.51590281350452	VIVO4-INOCULUM-2-2-bin_15	4219448	277846	65.84889777051406	33773	0.00382747549050648	282	0.007559482721054553	1.9750571204975178	1.3138549883555497	0.0057536659586125034	1.5032535081893197
VIVO4-INOCULUM-2-2-k141_88883	21302	1031	48.39921134165806	16.042435219987784	VIVO4-INOCULUM-2-2-bin_26	3526371	213109	60.43294934083793	8410	0.0013631334402631008	59	0.0007854230274052363	0.5761893914462553	0.2654584195371549	0.0029587421968934936	2.1705447973768597
VIVO4-INOCULUM-2-2-k141_7563	5932	384	64.73364801078894	6.8140682116619935	VIVO4-INOCULUM-2-2-bin_61	1789354	91108	50.916699546316714	2586	0.0016833582982046734	6	0.0005652672697345395	0.3357973583742721	0.13382776716435696	0.004223841447196244	2.5091755282883232
VIVO4-INOCULUM-2-2-k141_7563	5932	384	64.73364801078894	7.949746246938992	VIVO4-INOCULUM-2-2-bin_26	3526371	213109	60.43294934083793	8410	0.0013631334402631008	7	0.0003346330997305748	0.2454881450681649	0.1315465542166896	0.002543837820178487	1.8661693309258822
VIVO4-INOCULUM-2-2-k141_117970	14950	327	21.872909698996654	2.944430151788011	VIVO4-INOCULUM-2-2-bin_86	260241	6027	23.159302338985785	76	0.0032604079848477263	7	0.0017992069840999838	0.5518349214152147	0.12713811965015162	0.01415159347213012	4.340436392591847
VIVO4-INOCULUM-2-2-k141_261699	18204	216	11.865524060646012	5.932762030323006	VIVO4-INOCULUM-2-2-bin_67	1009507	18175	18.003837516728463	1106	0.0022158042003747403	14	0.0007618191302006829	0.343811574177828	0.3295276368057929	0.0023118520121262576	1.0433467053340153
VIVO4-INOCULUM-2-2-k141_6843	9957	135	13.558300692979813	6.327206990057246	VIVO4-INOCULUM-2-2-bin_96	202204	2956	14.618899725030168	125	0.006716900179309133	7	0.0034768006512989336	0.5176198184407945	0.43281006840917974	0.008033086346808266	1.195951425860628
VIVO4-INOCULUM-2-2-k141_6843	9957	135	13.558300692979813	7.231093702922567	VIVO4-INOCULUM-2-2-bin_67	1009507	18175	18.003837516728463	1106	0.0022158042003747403	8	0.0007958883453807504	0.3591871272949787	0.40164179976650627	0.001981587438965363	0.8942971760005843
VIVO4-INOCULUM-2-2-k141_169460	19379	264	13.622993962536766	4.738432682621483	VIVO4-INOCULUM-2-2-bin_51	2463980	48058	19.50421675500613	2413	0.0008019634697946202	8	0.00016754113217832552	0.20891367062047372	0.24294401267896462	0.0006896285705123373	0.8599251667771707
VIVO4-INOCULUM-2-2-k141_169460	19379	264	13.622993962536766	4.738432682621483	VIVO4-INOCULUM-2-2-bin_106	171886	3373	19.623471370559557	68	0.007264883982768577	8	0.002401696466639229	0.3305897895046585	0.2414676074963167	0.009946246999924675	1.3690854559434074
VIVO4-INOCULUM-2-2-k141_24193	23125	1026	44.36756756756757	19.78553688823959	VIVO4-INOCULUM-2-2-bin_21	3719957	183253	49.262128567615164	11570	0.0016956090066512352	198	0.002301683100681584	1.3574374113683925	0.40163788012291796	0.005730742080346537	3.379754446848888
VIVO4-INOCULUM-2-2-k141_59256	8662	700	80.81274532440545	63.71774150578122	VIVO4-INOCULUM-2-2-bin_40	2958696	207262	70.0518066066943	23279	0.0053530664721791466	164	0.006399194699867052	1.1954259737152195	0.9095802748318017	0.007035327037023073	1.3142611012934247
VIVO4-INOCULUM-2-2-k141_119872	42010	1215	28.92168531302071	15.273249547325543	VIVO4-INOCULUM-2-2-bin_51	2463980	48058	19.50421675500613	2413	0.0008019634697946202	94	0.0009081090289379742	1.1323570999693258	0.7830742315456155	0.001159671704616774	1.4460405595703272
VIVO4-INOCULUM-2-2-k141_230370	9474	383	40.42643023010344	25.05299901583875	VIVO4-INOCULUM-2-2-bin_62	1720751	74520	43.30667249357984	9327	0.006336969669116001	44	0.0026989899379921624	0.42591176523157764	0.5785020546095484	0.004665480297755912	0.7362320701160529
VIVO4-INOCULUM-2-2-k141_67767	5014	452	90.14758675708018	76.87003521921565	VIVO4-INOCULUM-2-2-bin_15	4219448	277846	65.84889777051406	33773	0.00382747549050648	110	0.005199393853983855	1.3584394901757642	1.1673701128166287	0.00445393778451186	1.163675063513596
VIVO4-INOCULUM-2-2-k141_140274	36123	702	19.433601860310606	8.459332574488146	VIVO4-INOCULUM-2-2-bin_51	2463980	48058	19.50421675500613	2413	0.0008019634697946202	37	0.0004157006796843406	0.5183536349739222	0.4337181380183799	0.0009584581396195246	1.195139399385588
VIVO4-INOCULUM-2-2-k141_20979	11731	103984	8864.035461597477	6021.65203307476	VIVO4-INOCULUM-2-2-bin_6	5979568	11109005	1857.827354752049	1089898	0.06145267051124402	17660	0.25175949303840844	4.096803132295836	3.2412333781566196	0.07767397890416368	1.2639642550595362
VIVO4-INOCULUM-2-2-k141_180745	5851	412	70.41531362160315	7.2843427884417045	VIVO4-INOCULUM-2-2-bin_147	115430	8019	69.4706748678853	248	0.03827539521835007	6	0.008883875356089786	0.23210407901498714	0.10485493054867515	0.0847253945007933	2.2135733417632766
VIVO4-INOCULUM-2-2-k141_35430	21390	29313	1370.406732117812	1221.2845344789273	VIVO4-INOCULUM-2-2-bin_12	4700891	2555072	543.5293011473782	320206	0.02914609945698791	8370	0.08324046395163959	2.8559726859671546	2.2469525228921845	0.03704593804434101	1.271042737605806
VIVO4-INOCULUM-2-2-k141_119011	9940	2171	218.41046277665995	7.942198646423998	VIVO4-INOCULUM-2-2-bin_26	3526371	213109	60.43294934083793	8410	0.0013631334402631008	18	0.0005135208947518231	0.37672092810862856	0.13142166207428518	0.003907429617360637	2.8665055833465996
VIVO4-INOCULUM-2-2-k141_255259	27550	91737	3329.83666061706	2513.5420594220336	VIVO4-INOCULUM-2-2-bin_6	5979568	11109005	1857.827354752049	1089898	0.06145267051124402	19787	0.12011259268361618	1.9545544837085498	1.3529470609810772	0.08877848671811123	1.4446644218963176
VIVO4-INOCULUM-2-2-k141_20313	10474	11470	1095.092610273057	568.7779266939081	VIVO4-INOCULUM-2-2-bin_7	5339190	5141838	963.0370898956584	637352	0.04526635185407565	2478	0.04431118420265384	0.9788989478431802	0.5906085369521262	0.07502631850078664	1.6574412433908454
VIVO4-INOCULUM-2-2-k141_206871	5186	1136	219.05129193983802	27.22671425240925	VIVO4-INOCULUM-2-2-bin_24	3588733	721671	201.0935335674178	18797	0.0029650721434741904	22	0.0011820858539544174	0.3986701829687561	0.13539328574820297	0.008730756827578555	2.9445343671633846
VIVO4-INOCULUM-2-2-k141_218570	5365	179	33.36439888164026	14.66011466011466	VIVO4-INOCULUM-2-2-bin_26	3526371	213109	60.43294934083793	8410	0.0013631334402631008	29	0.0015328521603102468	1.1245063139338642	0.2425847955464255	0.006318830316044651	4.635518526216364
VIVO4-INOCULUM-2-2-k141_240191	9685	1534	158.38926174496643	103.89449476697797	VIVO4-INOCULUM-2-2-bin_20	3782147	861638	227.81716310867876	134859	0.019183031197765394	469	0.012803680053486142	0.6674482213727321	0.4560433171464599	0.02807557872704052	1.4635632105061167
VIVO4-INOCULUM-2-2-k141_1367	29681	33088	1114.7872376267646	518.7319120147334	VIVO4-INOCULUM-2-2-bin_22	3696566	3481482	941.8151873928398	250478	0.03705886467853943	5226	0.047631297469862485	1.2852875521965326	0.5507788778079723	0.08647989127583977	2.3335817766138898
VIVO4-INOCULUM-2-2-k141_152820	24133	1284	53.20515476733104	43.64397473514681	VIVO4-INOCULUM-2-2-bin_15	4219448	277846	65.84889777051406	33773	0.00382747549050648	388	0.003810349157563773	0.9955254232234311	0.6627897537062465	0.0057489560396139575	1.5020229532164067
VIVO4-INOCULUM-2-2-k141_37772	6318	1898	300.4115226337449	211.4707883736755	VIVO4-INOCULUM-2-2-bin_47	2564339	582645	227.21059891067443	37099	0.011613974847742403	447	0.027590048514219097	2.375590517107261	0.9307258965362488	0.02964358101230135	2.5524061659272195
VIVO4-INOCULUM-2-2-k141_57845	7268	315	43.34067143643368	16.25275178866263	VIVO4-INOCULUM-2-2-bin_61	1789354	91108	50.916699546316714	2586	0.0016833582982046734	30	0.0023068006632259827	1.370356308390329	0.31920277499287253	0.007226756293949798	4.293058882150782
